time,nc_id,spindle_load,axis_1_load,axis_2_load,axis_3_load,part_count,total_part_count,main_program_comment,main_program_number,axis_1_pos_abs,axis_2_pos_abs,axis_3_pos_abs,axis_4_pos_abs,axis_5_pos_abs,axis_6_pos_abs,modal_T,modal_R,modal_H,spindle_override,status,connected
2022-03-31T00:01:17.135+09:00,ACA-1-16,44,18,244,2,407,407,(SEPERATOR),6502,0,16.476,0,116.5,113.04,0,4343,0,0,100,3,TRUE
2022-03-31T00:01:17.988+09:00,ACA-1-16,41,20,243,4,407,407,(SEPERATOR),6502,0,20.316,0,116.5,113.04,0,4343,0,0,100,3,TRUE
2022-03-31T00:01:18.734+09:00,ACA-1-16,72,24,219,7,407,407,(SEPERATOR),6502,0,23.993,0,116.5,113.04,0,4343,0,0,100,3,TRUE
2022-03-31T00:01:19.535+09:00,ACA-1-16,3,14,183,5,407,407,(SEPERATOR),6502,0,9.772,0,116.5,113.04,0,4343,0,0,100,3,TRUE
2022-03-31T00:01:20.337+09:00,ACA-1-16,3,14,183,5,407,407,(SEPERATOR),6502,0,-2,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:21.134+09:00,ACA-1-16,3,54,84,5,407,407,(SEPERATOR),6502,0,-2,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:21.937+09:00,ACA-1-16,6,16,102,2,407,407,(SEPERATOR),6502,-27.042,0.411,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:22.734+09:00,ACA-1-16,6,17,47,1,407,407,(SEPERATOR),6502,-26.441,2.925,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:23.537+09:00,ACA-1-16,7,17,47,1,407,407,(SEPERATOR),6502,-22.452,3.177,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:24.335+09:00,ACA-1-16,7,16,79,0,407,407,(SEPERATOR),6502,-22.452,3.177,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:25.134+09:00,ACA-1-16,7,16,38,1,407,407,(SEPERATOR),6502,-22.395,4.15,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:25.935+09:00,ACA-1-16,5,16,68,3,407,407,(SEPERATOR),6502,-20.542,4.39,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:26.734+09:00,ACA-1-16,6,18,61,1,407,407,(SEPERATOR),6502,-21.48,5.681,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:27.534+09:00,ACA-1-16,7,18,61,1,407,407,(SEPERATOR),6502,-20.45,10.315,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:28.335+09:00,ACA-1-16,5,19,58,1,407,407,(SEPERATOR),6502,-20.45,10.315,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:29.137+09:00,ACA-1-16,5,19,35,2,407,407,(SEPERATOR),6502,-15.879,11,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:29.934+09:00,ACA-1-16,5,16,74,2,407,407,(SEPERATOR),6502,-15.03,12.022,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:30.735+09:00,ACA-1-16,5,17,63,3,407,407,(SEPERATOR),6502,-15.03,15.401,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:31.588+09:00,ACA-1-16,5,16,47,2,407,407,(SEPERATOR),6502,-15.03,18.37,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:32.334+09:00,ACA-1-16,5,16,47,2,407,407,(SEPERATOR),6502,-15.03,18.37,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:33.137+09:00,ACA-1-16,4,16,64,3,407,407,(SEPERATOR),6502,-14,5.777,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:33.934+09:00,ACA-1-16,77,18,50,3,407,407,(SEPERATOR),6502,27.11,-1.767,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:34.788+09:00,ACA-1-16,5,16,53,3,407,407,(SEPERATOR),6502,27.11,0.493,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:35.535+09:00,ACA-1-16,6,16,56,3,407,407,(SEPERATOR),6502,27.11,1.688,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:36.334+09:00,ACA-1-16,6,16,56,3,407,407,(SEPERATOR),6502,27.11,2.808,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:37.134+09:00,ACA-1-16,10,15,48,4,407,407,(SEPERATOR),6502,27.11,2.808,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:37.934+09:00,ACA-1-16,10,16,59,5,407,407,(SEPERATOR),6502,27.11,3.891,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:38.737+09:00,ACA-1-16,5,18,51,4,407,407,(SEPERATOR),6502,23.921,2.996,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:39.537+09:00,ACA-1-16,8,18,51,4,407,407,(SEPERATOR),6502,26.05,4.15,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:40.337+09:00,ACA-1-16,8,18,24,3,407,407,(SEPERATOR),6502,26.05,4.15,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:41.135+09:00,ACA-1-16,6,11,39,3,407,407,(SEPERATOR),6502,20.45,10.853,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:41.938+09:00,ACA-1-16,9,11,39,3,407,407,(SEPERATOR),6502,20.45,12.16,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:42.734+09:00,ACA-1-16,9,12,49,6,407,407,(SEPERATOR),6502,20.45,12.16,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:43.588+09:00,ACA-1-16,7,10,56,3,407,407,(SEPERATOR),6502,18.068,10.8,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:44.393+09:00,ACA-1-16,6,17,51,2,407,407,(SEPERATOR),6502,15.595,11.049,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:45.135+09:00,ACA-1-16,7,19,47,4,407,407,(SEPERATOR),6502,17.333,11.617,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:45.993+09:00,ACA-1-16,6,19,47,4,407,407,(SEPERATOR),6502,18.4,12.35,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:46.734+09:00,ACA-1-16,6,16,60,2,407,407,(SEPERATOR),6502,18.4,12.35,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:47.537+09:00,ACA-1-16,5,16,10,18,407,407,(SEPERATOR),6502,61,-2,334.083,116.5,113.04,0,0,0,0,100,3,TRUE
2022-03-31T00:01:48.334+09:00,ACA-1-16,70,10,35,3,407,407,(SEPERATOR),6502,26.75,-0.745,0,116.5,113.04,0,202,0,0,100,3,TRUE
2022-03-31T00:01:49.135+09:00,ACA-1-16,9,16,38,2,407,407,(SEPERATOR),6502,30.125,1.84,0,116.5,113.04,0,202,0,0,100,3,TRUE
2022-03-31T00:01:49.993+09:00,ACA-1-16,9,16,36,2,407,407,(SEPERATOR),6502,30.125,5.872,0,116.5,113.04,0,202,0,0,100,3,TRUE
2022-03-31T00:01:50.734+09:00,ACA-1-16,9,16,36,2,407,407,(SEPERATOR),6502,30.125,9.605,0,116.5,113.04,0,202,0,0,100,3,TRUE
2022-03-31T00:01:51.534+09:00,ACA-1-16,9,16,45,3,407,407,(SEPERATOR),6502,30.125,14.085,0,116.5,113.04,0,202,0,0,100,3,TRUE
2022-03-31T00:01:52.337+09:00,ACA-1-16,9,16,45,2,407,407,(SEPERATOR),6502,30.125,14.085,0,116.5,113.04,0,202,0,0,100,3,TRUE
2022-03-31T00:01:53.134+09:00,ACA-1-16,9,16,39,2,407,407,(SEPERATOR),6502,30.125,18.117,0,116.5,113.04,0,202,0,0,100,3,TRUE
2022-03-31T00:01:53.933+09:00,ACA-1-16,43,10,22,3,407,407,(SEPERATOR),6502,32,-1,0,116.5,113.04,0,303,0,0,100,3,TRUE
2022-03-31T00:01:54.734+09:00,ACA-1-16,10,10,22,3,407,407,(SEPERATOR),6502,150,-5,0,116.5,113.04,0,300,0,0,100,3,TRUE
2022-03-31T00:01:55.533+09:00,ACA-1-16,10,17,8,2,407,407,(SEPERATOR),6502,150,-5,0,116.5,113.04,0,300,0,0,100,3,TRUE
2022-03-31T00:01:56.333+09:00,ACA-1-16,101,16,7,98,407,407,(SEPERATOR),6502,150,-5,0,128.5,113.04,0,300,0,0,100,3,TRUE
2022-03-31T00:01:57.133+09:00,ACA-1-16,0,9,40,1,407,407,(SEPERATOR),6502,29.837,8,-6.1,0,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:01:57.934+09:00,ACA-1-16,1,13,34,96,407,407,(SEPERATOR),6502,26.524,8,6.1,0,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:01:58.734+09:00,ACA-1-16,3,13,34,96,407,407,(SEPERATOR),6502,30.5,8,-4.088,90,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:01:59.537+09:00,ACA-1-16,3,10,30,0,407,407,(SEPERATOR),6502,30.5,8,-4.088,90,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:00.337+09:00,ACA-1-16,3,9,31,3,407,407,(SEPERATOR),6502,28.895,8,-6.1,180,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:01.137+09:00,ACA-1-16,3,16,31,7,407,407,(SEPERATOR),6502,29.191,8,6.1,180,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:01.937+09:00,ACA-1-16,1,16,31,7,407,407,(SEPERATOR),6502,30.073,8,6.1,270,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:02.734+09:00,ACA-1-16,1,10,30,4,407,407,(SEPERATOR),6502,30.073,8,6.1,270,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:03.534+09:00,ACA-1-16,0,60,29,87,407,407,(SEPERATOR),6502,130,23.07,222.697,270,113.04,0,0,0,0,100,3,TRUE
2022-03-31T00:02:04.333+09:00,ACA-1-16,2,5,28,3,407,407,(SEPERATOR),1001,21.44,8,-6.1,270,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:05.134+09:00,ACA-1-16,0,7,28,3,407,407,(SEPERATOR),1001,27.307,8,0,270,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:05.933+09:00,ACA-1-16,0,7,28,3,407,407,(SEPERATOR),1001,16.387,8,0,270,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:06.733+09:00,ACA-1-16,0,19,28,3,407,407,(SEPERATOR),1001,16.387,8,0,270,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:07.533+09:00,ACA-1-16,2,5,28,2,407,407,(SEPERATOR),1001,20.427,8,6.1,270,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:08.333+09:00,ACA-1-16,4,7,23,6,407,407,(SEPERATOR),1001,30.667,8,-6.1,0,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:09.134+09:00,ACA-1-16,2,7,23,6,407,407,(SEPERATOR),1001,15.947,8,-6.1,0,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:09.939+09:00,ACA-1-16,2,14,23,12,407,407,(SEPERATOR),1001,15.947,8,-6.1,0,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:10.733+09:00,ACA-1-16,0,5,22,3,407,407,(SEPERATOR),1001,24.52,8,0,0,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:11.597+09:00,ACA-1-16,0,5,23,5,407,407,(SEPERATOR),1001,26.84,8,6.1,0,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:12.333+09:00,ACA-1-16,2,5,23,5,407,407,(SEPERATOR),1001,15,8,6.1,0,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:13.135+09:00,ACA-1-16,3,8,23,3,407,407,(SEPERATOR),1001,15,8,6.1,0,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:13.934+09:00,ACA-1-16,3,5,19,2,407,407,(SEPERATOR),1001,23.373,8,-6.1,90,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:14.733+09:00,ACA-1-16,0,10,20,6,407,407,(SEPERATOR),1001,32,8,0,90,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:15.535+09:00,ACA-1-16,0,7,19,3,407,407,(SEPERATOR),1001,21.373,8,0,90,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:16.333+09:00,ACA-1-16,0,7,19,3,407,407,(SEPERATOR),1001,24.973,8,6.1,90,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:17.133+09:00,ACA-1-16,1,5,20,3,407,407,(SEPERATOR),1001,24.973,8,6.1,90,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:17.937+09:00,ACA-1-16,1,17,20,3,407,407,(SEPERATOR),1001,32,8,6.1,112.4,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:18.737+09:00,ACA-1-16,3,8,21,2,407,407,(SEPERATOR),1001,22.68,8,-6.1,180,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:19.533+09:00,ACA-1-16,0,5,21,4,407,407,(SEPERATOR),1001,30.4,8,0,180,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:20.388+09:00,ACA-1-16,0,9,21,3,407,407,(SEPERATOR),1001,19.907,8,0,180,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:21.133+09:00,ACA-1-16,3,9,21,3,407,407,(SEPERATOR),1001,19.907,8,0,180,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:22.001+09:00,ACA-1-16,9,0,21,3,407,407,(SEPERATOR),1001,32,8,6.1,250.933,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:22.733+09:00,ACA-1-16,9,17,21,3,407,407,(SEPERATOR),1001,32,8,6.1,250.933,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:23.533+09:00,ACA-1-16,0,9,21,6,407,407,(SEPERATOR),6502,32,8,6.1,270,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:24.394+09:00,ACA-1-16,0,13,22,11,407,407,(SEPERATOR),6502,12,8,6.1,270,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:25.137+09:00,ACA-1-16,3,12,22,7,407,407,(SEPERATOR),6502,12,8,-1.667,270,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:25.933+09:00,ACA-1-16,14,12,22,7,407,407,(SEPERATOR),6502,31,8,6.1,0,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:26.733+09:00,ACA-1-16,14,10,18,5,407,407,(SEPERATOR),6502,31,8,6.1,0,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:27.537+09:00,ACA-1-16,4,13,19,7,407,407,(SEPERATOR),6502,12,8,4.5,0,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:28.388+09:00,ACA-1-16,0,13,19,11,407,407,(SEPERATOR),6502,12,8,-4.833,0,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:29.135+09:00,ACA-1-16,2,10,16,4,407,407,(SEPERATOR),6502,17.79,8,6.1,90,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:29.936+09:00,ACA-1-16,2,10,16,4,407,407,(SEPERATOR),6502,12,8,3.2,90,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:30.733+09:00,ACA-1-16,0,13,17,7,407,407,(SEPERATOR),6502,12,8,-3.467,90,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:31.533+09:00,ACA-1-16,0,13,16,9,407,407,(SEPERATOR),6502,12,8,-3.467,90,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:32.333+09:00,ACA-1-16,3,10,19,4,407,407,(SEPERATOR),6502,19,8,6.1,180,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:33.133+09:00,ACA-1-16,1,12,20,8,407,407,(SEPERATOR),6502,12,8,2.433,180,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:33.933+09:00,ACA-1-16,0,12,19,9,407,407,(SEPERATOR),6502,12,8,-3.7,180,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:34.733+09:00,ACA-1-16,0,12,19,9,407,407,(SEPERATOR),6502,12,8,-3.7,180,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:35.535+09:00,ACA-1-16,0,82,1,7,407,407,(SEPERATOR),6502,130,23.01,0,180,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:36.336+09:00,ACA-1-16,0,11,51,1,407,407,(SEPERATOR),6502,13.2,8,-1,0,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:37.193+09:00,ACA-1-16,1,12,36,10,407,407,(SEPERATOR),6502,12,8.5,3.96,0,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:37.933+09:00,ACA-1-16,1,11,51,9,407,407,(SEPERATOR),6502,12,7.5,1.89,0,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:38.733+09:00,ACA-1-16,1,11,51,9,407,407,(SEPERATOR),6502,12,8.189,-6.463,0,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:39.534+09:00,ACA-1-16,1,12,48,10,407,407,(SEPERATOR),6502,12,8.189,-6.463,0,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:40.399+09:00,ACA-1-16,0,17,53,4,407,407,(SEPERATOR),6502,40,8,1,18.667,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:41.132+09:00,ACA-1-16,0,11,45,10,407,407,(SEPERATOR),6502,12,8.425,-1,90,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:41.933+09:00,ACA-1-16,0,11,45,10,407,407,(SEPERATOR),6502,12,7.52,6.141,90,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:42.733+09:00,ACA-1-16,0,11,58,9,407,407,(SEPERATOR),6502,12,7.52,6.141,90,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:43.534+09:00,ACA-1-16,1,11,51,11,407,407,(SEPERATOR),6502,12,7.5,-4.218,90,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:44.332+09:00,ACA-1-16,1,11,39,8,407,407,(SEPERATOR),6502,12,8.5,-1.312,90,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:45.133+09:00,ACA-1-16,3,10,46,6,407,407,(SEPERATOR),6502,24.841,8,-1,180,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:45.932+09:00,ACA-1-16,1,10,46,6,407,407,(SEPERATOR),6502,12,8.5,1.748,180,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:46.732+09:00,ACA-1-16,1,12,41,9,407,407,(SEPERATOR),6502,12,8.5,1.748,180,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:47.533+09:00,ACA-1-16,1,11,57,9,407,407,(SEPERATOR),6502,12,7.5,3.462,180,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:48.333+09:00,ACA-1-16,1,11,52,9,407,407,(SEPERATOR),6502,12,7.5,-5.818,180,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:49.133+09:00,ACA-1-16,0,11,42,8,407,407,(SEPERATOR),6502,12,8.5,-0.672,180,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:49.932+09:00,ACA-1-16,0,11,42,8,407,407,(SEPERATOR),6502,17.375,8,-1,270,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:50.733+09:00,ACA-1-16,0,12,5,4,407,407,(SEPERATOR),6502,12,8.5,4.948,270,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:51.533+09:00,ACA-1-16,1,11,30,12,407,407,(SEPERATOR),6502,12,8.5,4.948,270,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:52.388+09:00,ACA-1-16,1,11,56,9,407,407,(SEPERATOR),6502,12,7.5,0.262,270,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:53.137+09:00,ACA-1-16,1,11,56,10,407,407,(SEPERATOR),6502,12,8.313,-6.39,270,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:53.933+09:00,ACA-1-16,0,36,66,6,407,407,(SEPERATOR),6502,37.6,8,1,270,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:54.733+09:00,ACA-1-16,0,80,67,7,407,407,(SEPERATOR),6502,130,23.01,0,270,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:02:55.534+09:00,ACA-1-16,2,80,67,7,407,407,(SEPERATOR),6502,21,8,0,347.75,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:02:56.332+09:00,ACA-1-16,2,11,57,2,407,407,(SEPERATOR),6502,21,8,0,347.75,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:02:57.133+09:00,ACA-1-16,4,10,55,2,407,407,(SEPERATOR),6502,28.1,8,0,243.5,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:02:57.933+09:00,ACA-1-16,0,11,62,2,407,407,(SEPERATOR),6502,21,8,0,271.667,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:02:58.733+09:00,ACA-1-16,3,10,58,2,407,407,(SEPERATOR),6502,28.4,8,0,153.5,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:02:59.588+09:00,ACA-1-16,0,11,62,2,407,407,(SEPERATOR),6502,21,8,0,186.333,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:03:00.332+09:00,ACA-1-16,5,11,62,2,407,407,(SEPERATOR),6502,27.8,8,0,63.5,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:03:01.137+09:00,ACA-1-16,5,10,56,2,407,407,(SEPERATOR),6502,27.8,8,0,63.5,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:03:01.932+09:00,ACA-1-16,4,11,60,3,407,407,(SEPERATOR),6502,21,8,0,95,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:03:02.733+09:00,ACA-1-16,0,16,13,78,407,407,(SEPERATOR),6502,130,-4.95,310.693,116.5,113.04,0,0,0,0,100,3,TRUE
2022-03-31T00:03:03.533+09:00,ACA-1-16,143,16,31,3,407,407,(SEPERATOR),6502,20.45,1.353,0,116.5,113.044,0,4141,0,0,100,3,TRUE
2022-03-31T00:03:04.333+09:00,ACA-1-16,11,16,49,2,407,407,(SEPERATOR),6502,20.45,11.793,0,116.5,113.044,0,4141,0,0,100,3,TRUE
2022-03-31T00:03:05.133+09:00,ACA-1-16,11,16,49,2,407,407,(SEPERATOR),6502,20.45,11.793,0,116.5,113.044,0,4141,0,0,100,3,TRUE
2022-03-31T00:03:05.933+09:00,ACA-1-16,7,16,5,13,407,407,(SEPERATOR),6502,61,-2,248.75,116.5,113.044,0,0,0,0,100,3,TRUE
2022-03-31T00:03:06.732+09:00,ACA-1-16,7,38,0,1,407,407,(SEPERATOR),6502,31.144,13.64,0,116.5,113.044,0,404,0,0,100,3,TRUE
2022-03-31T00:03:07.532+09:00,ACA-1-16,7,38,0,1,407,407,(SEPERATOR),6502,30.137,15.14,0,116.5,113.044,0,404,0,0,100,3,TRUE
2022-03-31T00:03:08.337+09:00,ACA-1-16,7,7,3,1,407,407,(SEPERATOR),6502,30.137,15.14,0,116.5,113.044,0,404,0,0,100,3,TRUE
2022-03-31T00:03:09.133+09:00,ACA-1-16,7,11,12,1,407,407,(SEPERATOR),6502,29.586,13.307,0,116.5,113.044,0,404,0,0,100,3,TRUE
2022-03-31T00:03:09.933+09:00,ACA-1-16,9,10,32,1,407,407,(SEPERATOR),6502,29.414,15.54,0,116.5,113.044,0,404,0,0,100,3,TRUE
2022-03-31T00:03:10.736+09:00,ACA-1-16,8,10,51,1,407,407,(SEPERATOR),6502,27.412,17.46,0,116.5,113.044,0,404,0,0,100,3,TRUE
2022-03-31T00:03:11.532+09:00,ACA-1-16,7,49,24,1,407,407,(SEPERATOR),6502,30.496,13.64,0,116.5,113.044,0,404,0,0,100,3,TRUE
2022-03-31T00:03:12.333+09:00,ACA-1-16,7,49,24,1,407,407,(SEPERATOR),6502,30.496,13.64,0,116.5,113.044,0,404,0,0,100,3,TRUE
2022-03-31T00:03:13.133+09:00,ACA-1-16,8,11,49,2,407,407,(SEPERATOR),6502,30.125,12.731,0,116.5,113.044,0,202,0,0,100,3,TRUE
2022-03-31T00:03:13.988+09:00,ACA-1-16,7,11,42,2,407,407,(SEPERATOR),6502,30.125,8.891,0,116.5,113.044,0,202,0,0,100,3,TRUE
2022-03-31T00:03:14.732+09:00,ACA-1-16,7,11,34,2,407,407,(SEPERATOR),6502,30.125,5.051,0,116.5,113.044,0,202,0,0,100,3,TRUE
2022-03-31T00:03:15.59+09:00,ACA-1-16,7,11,30,2,407,407,(SEPERATOR),6502,30.125,1.211,0,116.5,113.044,0,202,0,0,100,3,TRUE
2022-03-31T00:03:16.333+09:00,ACA-1-16,7,11,30,2,407,407,(SEPERATOR),6502,30.125,1.211,0,116.5,113.044,0,202,0,0,100,3,TRUE
