time,nc_id,spindle_load,axis_1_load,axis_2_load,axis_3_load,part_count,total_part_count,main_program_comment,main_program_number,axis_1_pos_abs,axis_2_pos_abs,axis_3_pos_abs,axis_4_pos_abs,axis_5_pos_abs,axis_6_pos_abs,modal_T,modal_R,modal_H,spindle_override,status,connected
2022-03-31T00:01:29.405+09:00,ACA-1-16-3,4,17,56,4,407,407,(SEPERATOR),6502,-15.145,11.418,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:30.188+09:00,ACA-1-16-3,5,17,56,4,407,407,(SEPERATOR),6502,-15.03,13.865,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:30.978+09:00,ACA-1-16-3,5,16,56,3,407,407,(SEPERATOR),6502,-15.03,13.865,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:31.778+09:00,ACA-1-16-3,5,16,50,2,407,407,(SEPERATOR),6502,-15.03,17.654,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:32.578+09:00,ACA-1-16-3,4,16,65,3,407,407,(SEPERATOR),6502,-14,12.603,0,116.5,113.04,0,4242,0,0,100,3,TRUE
2022-03-31T00:01:33.378+09:00,ACA-1-16-3,72,16,65,3,407,407,(SEPERATOR),6502,27.11,-2,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:34.177+09:00,ACA-1-16-3,72,17,25,2,407,407,(SEPERATOR),6502,27.11,-2,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:34.977+09:00,ACA-1-16-3,6,16,52,2,407,407,(SEPERATOR),6502,27.11,0.605,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:35.777+09:00,ACA-1-16-3,6,16,45,2,407,407,(SEPERATOR),6502,27.11,1.725,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:36.598+09:00,ACA-1-16-3,6,15,48,4,407,407,(SEPERATOR),6502,27.11,2.957,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:37.377+09:00,ACA-1-16-3,10,15,48,4,407,407,(SEPERATOR),6502,27.11,4.077,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:38.178+09:00,ACA-1-16-3,10,16,76,2,407,407,(SEPERATOR),6502,27.11,4.077,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:38.977+09:00,ACA-1-16-3,8,16,43,3,407,407,(SEPERATOR),6502,24.07,3.275,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:39.777+09:00,ACA-1-16-3,6,18,21,2,407,407,(SEPERATOR),6502,26.461,4.15,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:40.577+09:00,ACA-1-16-3,6,18,21,2,407,407,(SEPERATOR),6502,26.461,4.15,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:41.377+09:00,ACA-1-16-3,6,11,39,3,407,407,(SEPERATOR),6502,20.45,10.853,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:42.177+09:00,ACA-1-16-3,9,12,45,4,407,407,(SEPERATOR),6502,20.45,12.085,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:42.977+09:00,ACA-1-16-3,7,12,45,4,407,407,(SEPERATOR),6502,19.348,11.28,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:43.791+09:00,ACA-1-16-3,5,9,9,2,407,407,(SEPERATOR),6502,19.348,11.28,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:44.588+09:00,ACA-1-16-3,5,17,57,3,407,407,(SEPERATOR),6502,15.386,11.01,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:45.377+09:00,ACA-1-16-3,7,16,48,2,407,407,(SEPERATOR),6502,17.536,11.664,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:46.177+09:00,ACA-1-16-3,5,16,48,2,407,407,(SEPERATOR),6502,17.536,11.664,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:46.988+09:00,ACA-1-16-3,5,16,50,2,407,407,(SEPERATOR),6502,18.42,7.583,0,116.5,113.04,0,4141,0,0,100,3,TRUE
2022-03-31T00:01:47.777+09:00,ACA-1-16-3,5,16,13,14,407,407,(SEPERATOR),6502,61,-2,180.483,116.5,113.04,0,0,0,0,100,3,TRUE
2022-03-31T00:01:48.577+09:00,ACA-1-16-3,10,16,13,14,407,407,(SEPERATOR),6502,28.783,0.001,0,116.5,113.04,0,202,0,0,100,3,TRUE
2022-03-31T00:01:49.377+09:00,ACA-1-16-3,9,17,34,3,407,407,(SEPERATOR),6502,30.125,3.782,0,116.5,113.04,0,202,0,0,100,3,TRUE
2022-03-31T00:01:50.177+09:00,ACA-1-16-3,9,16,39,2,407,407,(SEPERATOR),6502,30.125,3.782,0,116.5,113.04,0,202,0,0,100,3,TRUE
2022-03-31T00:01:50.977+09:00,ACA-1-16-3,9,15,42,2,407,407,(SEPERATOR),6502,30.125,8.56,0,116.5,113.04,0,202,0,0,100,3,TRUE
2022-03-31T00:01:51.79+09:00,ACA-1-16-3,9,16,43,2,407,407,(SEPERATOR),6502,30.125,13.338,0,116.5,113.04,0,202,0,0,100,3,TRUE
2022-03-31T00:01:52.577+09:00,ACA-1-16-3,9,16,43,2,407,407,(SEPERATOR),6502,30.125,13.338,0,116.5,113.04,0,202,0,0,100,3,TRUE
2022-03-31T00:01:53.388+09:00,ACA-1-16-3,9,16,40,2,407,407,(SEPERATOR),6502,30.125,19.461,0,116.5,113.04,0,202,0,0,100,3,TRUE
2022-03-31T00:01:54.177+09:00,ACA-1-16-3,27,10,10,2,407,407,(SEPERATOR),6502,31.766,0.261,0,116.5,113.04,0,303,0,0,100,3,TRUE
2022-03-31T00:01:54.977+09:00,ACA-1-16-3,39,17,8,2,407,407,(SEPERATOR),6502,150,-5,0,116.5,113.04,0,300,0,0,100,3,TRUE
2022-03-31T00:01:55.777+09:00,ACA-1-16-3,101,17,8,2,407,407,(SEPERATOR),6502,150,-5,0,128.5,113.04,0,300,0,0,100,3,TRUE
2022-03-31T00:01:56.577+09:00,ACA-1-16-3,101,16,7,98,407,407,(SEPERATOR),6502,150,-5,0,128.5,113.04,0,300,0,0,100,3,TRUE
2022-03-31T00:01:57.377+09:00,ACA-1-16-3,0,10,39,0,407,407,(SEPERATOR),6502,29.837,8,-6.1,0,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:01:58.177+09:00,ACA-1-16-3,0,17,34,3,407,407,(SEPERATOR),6502,27.049,8,6.1,0,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:01:58.977+09:00,ACA-1-16-3,1,10,30,7,407,407,(SEPERATOR),6502,30.446,8,6.1,90,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:01:59.777+09:00,ACA-1-16-3,3,10,30,7,407,407,(SEPERATOR),6502,30.446,8,6.1,90,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:00.577+09:00,ACA-1-16-3,3,49,31,2,407,407,(SEPERATOR),6502,29.193,8,-6.1,180,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:01.388+09:00,ACA-1-16-3,15,16,31,7,407,407,(SEPERATOR),6502,30.5,8,-6.1,270,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:02.188+09:00,ACA-1-16-3,0,16,31,7,407,407,(SEPERATOR),6502,27.684,8,6.1,270,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:02.977+09:00,ACA-1-16-3,0,14,29,2,407,407,(SEPERATOR),6502,27.684,8,6.1,270,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:03.777+09:00,ACA-1-16-3,0,10,29,6,407,407,(SEPERATOR),1001,32,8,-6.1,270,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:04.576+09:00,ACA-1-16-3,2,39,28,3,407,407,(SEPERATOR),1001,15.467,8,-6.1,270,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:05.377+09:00,ACA-1-16-3,0,39,28,3,407,407,(SEPERATOR),1001,25.267,8,0,270,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:06.177+09:00,ACA-1-16-3,0,5,28,3,407,407,(SEPERATOR),1001,25.267,8,0,270,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:06.993+09:00,ACA-1-16-3,0,8,28,6,407,407,(SEPERATOR),1001,27,8,6.1,270,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:07.777+09:00,ACA-1-16-3,3,15,28,3,407,407,(SEPERATOR),1001,15.307,8,6.1,270,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:08.588+09:00,ACA-1-16-3,2,4,22,3,407,407,(SEPERATOR),1001,24.813,8,-6.1,0,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:09.377+09:00,ACA-1-16-3,0,4,22,3,407,407,(SEPERATOR),1001,32,8,0,0,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:10.177+09:00,ACA-1-16-3,0,10,23,6,407,407,(SEPERATOR),1001,32,8,0,0,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:10.976+09:00,ACA-1-16-3,0,6,22,4,407,407,(SEPERATOR),1001,21.96,8,0,0,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:11.777+09:00,ACA-1-16-3,0,6,23,4,407,407,(SEPERATOR),1001,26.413,8,6.1,0,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:12.59+09:00,ACA-1-16-3,1,18,22,3,407,407,(SEPERATOR),1001,27,8,6.1,0,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:13.399+09:00,ACA-1-16-3,3,18,22,3,407,407,(SEPERATOR),1001,22.093,8,-6.1,90,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:14.176+09:00,ACA-1-16-3,0,8,19,2,407,407,(SEPERATOR),1001,22.093,8,-6.1,90,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:14.976+09:00,ACA-1-16-3,0,9,20,5,407,407,(SEPERATOR),1001,31.52,8,0,90,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:15.776+09:00,ACA-1-16-3,0,9,19,2,407,407,(SEPERATOR),1001,17.187,8,0,90,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:16.576+09:00,ACA-1-16-3,3,9,19,2,407,407,(SEPERATOR),1001,22.413,8,6.1,90,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:17.377+09:00,ACA-1-16-3,16,4,19,3,407,407,(SEPERATOR),1001,32,8,6.1,180,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:18.177+09:00,ACA-1-16-3,16,9,21,0,407,407,(SEPERATOR),1001,32,8,6.1,180,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:18.976+09:00,ACA-1-16-3,2,5,21,3,407,407,(SEPERATOR),1001,20.213,8,-6.1,180,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:19.776+09:00,ACA-1-16-3,0,5,21,3,407,407,(SEPERATOR),1001,27.84,8,0,180,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:20.589+09:00,ACA-1-16-3,0,5,21,3,407,407,(SEPERATOR),1001,32,8,0,180,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:21.388+09:00,ACA-1-16-3,0,13,21,7,407,407,(SEPERATOR),1001,32,8,0,180,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:22.177+09:00,ACA-1-16-3,2,7,21,4,407,407,(SEPERATOR),1001,17.493,8,6.1,180,113.04,0,707,0,0,100,3,TRUE
2022-03-31T00:02:22.976+09:00,ACA-1-16-3,1,56,21,76,407,407,(SEPERATOR),6502,130,23.07,262.692,270,113.04,0,0,0,0,100,3,TRUE
2022-03-31T00:02:23.776+09:00,ACA-1-16-3,0,56,21,76,407,407,(SEPERATOR),6502,13.53,8,6.1,270,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:24.577+09:00,ACA-1-16-3,0,10,21,10,407,407,(SEPERATOR),6502,13.53,8,6.1,270,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:25.392+09:00,ACA-1-16-3,2,13,23,8,407,407,(SEPERATOR),6502,12,8,-0.6,270,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:26.176+09:00,ACA-1-16-3,16,9,20,7,407,407,(SEPERATOR),6502,31,8,6.1,0,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:26.977+09:00,ACA-1-16-3,0,10,17,3,407,407,(SEPERATOR),6502,13.27,8,6.1,0,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:27.788+09:00,ACA-1-16-3,0,14,19,9,407,407,(SEPERATOR),6502,12,8,-0.567,0,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:28.576+09:00,ACA-1-16-3,9,14,19,9,407,407,(SEPERATOR),6502,31,8,6.1,70.933,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:29.377+09:00,ACA-1-16-3,9,20,17,7,407,407,(SEPERATOR),6502,31,8,6.1,70.933,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:30.176+09:00,ACA-1-16-3,0,13,16,8,407,407,(SEPERATOR),6502,12.35,8,6.1,90,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:30.976+09:00,ACA-1-16-3,1,13,16,9,407,407,(SEPERATOR),6502,12,8,-2.933,90,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:31.776+09:00,ACA-1-16-3,2,13,16,9,407,407,(SEPERATOR),6502,17.83,8,6.1,180,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:32.588+09:00,ACA-1-16-3,2,10,20,4,407,407,(SEPERATOR),6502,17.83,8,6.1,180,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:33.401+09:00,ACA-1-16-3,0,12,19,9,407,407,(SEPERATOR),6502,12,8,1.367,180,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:34.2+09:00,ACA-1-16-3,0,12,19,9,407,407,(SEPERATOR),6502,14.667,8,-6.1,180,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:34.976+09:00,ACA-1-16-3,16,17,19,4,407,407,(SEPERATOR),6502,14.667,8,-6.1,180,113.04,0,808,0,0,100,3,TRUE
2022-03-31T00:02:35.776+09:00,ACA-1-16-3,16,10,0,5,407,407,(SEPERATOR),6502,40,8,-1,41.867,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:36.577+09:00,ACA-1-16-3,1,11,46,10,407,407,(SEPERATOR),6502,12,8.367,-1,0,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:37.376+09:00,ACA-1-16-3,2,12,65,8,407,407,(SEPERATOR),6502,12,8.382,6.322,0,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:38.176+09:00,ACA-1-16-3,0,11,49,9,407,407,(SEPERATOR),6502,12,7.5,-1.63,0,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:38.976+09:00,ACA-1-16-3,2,11,49,9,407,407,(SEPERATOR),6502,12,8.5,-4.54,0,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:39.776+09:00,ACA-1-16-3,14,11,41,9,407,407,(SEPERATOR),6502,12,8.5,-4.54,0,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:40.576+09:00,ACA-1-16-3,14,4,51,9,407,407,(SEPERATOR),6502,40,8,1,90,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:41.377+09:00,ACA-1-16-3,1,11,45,10,407,407,(SEPERATOR),6502,12,8.5,-0.812,90,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:42.176+09:00,ACA-1-16-3,1,11,58,9,407,407,(SEPERATOR),6502,12,7.5,5.702,90,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:42.977+09:00,ACA-1-16-3,1,11,58,9,407,407,(SEPERATOR),6502,12,7.5,-4.218,90,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:43.776+09:00,ACA-1-16-3,1,11,42,11,407,407,(SEPERATOR),6502,12,8.5,-2.912,90,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:44.576+09:00,ACA-1-16-3,1,11,39,8,407,407,(SEPERATOR),6502,12,8.5,-2.912,90,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:45.397+09:00,ACA-1-16-3,1,10,46,5,407,407,(SEPERATOR),6502,22.708,8,-1,180,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:46.176+09:00,ACA-1-16-3,1,10,46,5,407,407,(SEPERATOR),6502,12,8.5,3.348,180,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:46.976+09:00,ACA-1-16-3,1,11,26,12,407,407,(SEPERATOR),6502,12,8.5,3.348,180,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:47.776+09:00,ACA-1-16-3,1,11,54,9,407,407,(SEPERATOR),6502,12,7.5,-0.058,180,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:48.576+09:00,ACA-1-16-3,1,12,46,9,407,407,(SEPERATOR),6502,12,8.5,-5.152,180,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:49.376+09:00,ACA-1-16-3,12,12,46,9,407,407,(SEPERATOR),6502,40,8,1,270,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:50.176+09:00,ACA-1-16-3,12,13,51,6,407,407,(SEPERATOR),6502,40,8,1,270,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:50.975+09:00,ACA-1-16-3,1,11,45,10,407,407,(SEPERATOR),6502,12,8.5,3.028,270,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:51.775+09:00,ACA-1-16-3,1,11,62,9,407,407,(SEPERATOR),6502,12,7.5,3.782,270,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:52.576+09:00,ACA-1-16-3,1,11,62,9,407,407,(SEPERATOR),6502,12,7.601,-6.302,270,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:53.393+09:00,ACA-1-16-3,0,11,57,5,407,407,(SEPERATOR),6502,12,7.601,-6.302,270,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:54.175+09:00,ACA-1-16-3,0,76,61,7,407,407,(SEPERATOR),6502,12,8.5,-0.032,270,113.04,0,1010,0,0,100,3,TRUE
2022-03-31T00:02:54.975+09:00,ACA-1-16-3,0,16,55,4,407,407,(SEPERATOR),6502,130,23.06,182.693,270,113.04,0,0,0,0,100,3,TRUE
2022-03-31T00:02:55.776+09:00,ACA-1-16-3,2,16,55,4,407,407,(SEPERATOR),6502,21,8,0,354.95,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:02:56.576+09:00,ACA-1-16-3,2,11,57,2,407,407,(SEPERATOR),6502,21,8,0,354.95,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:02:57.393+09:00,ACA-1-16-3,3,10,54,2,407,407,(SEPERATOR),6502,26.5,8,0,243.5,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:02:58.175+09:00,ACA-1-16-3,3,11,62,3,407,407,(SEPERATOR),6502,21,8,0,279.667,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:02:58.975+09:00,ACA-1-16-3,2,12,57,2,407,407,(SEPERATOR),6502,24.4,8,0,153.5,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:02:59.789+09:00,ACA-1-16-3,2,12,57,2,407,407,(SEPERATOR),6502,21,8,0,199.667,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:03:00.576+09:00,ACA-1-16-3,2,11,58,3,407,407,(SEPERATOR),6502,21,8,0,199.667,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:03:01.375+09:00,ACA-1-16-3,3,11,56,3,407,407,(SEPERATOR),6502,21,8,0,70.167,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:03:02.176+09:00,ACA-1-16-3,4,72,23,3,407,407,(SEPERATOR),6502,31,8,0,116.5,113.04,0,606,0,0,100,3,TRUE
2022-03-31T00:03:02.976+09:00,ACA-1-16-3,0,72,23,3,407,407,(SEPERATOR),6502,-2.732,-4.95,391.683,116.5,113.04,0,0,0,0,100,3,TRUE
2022-03-31T00:03:03.775+09:00,ACA-1-16-3,79,10,14,6,407,407,(SEPERATOR),6502,20.45,9.808,0,116.5,113.044,0,4141,0,0,100,3,TRUE
2022-03-31T00:03:04.575+09:00,ACA-1-16-3,79,16,42,3,407,407,(SEPERATOR),6502,20.45,9.808,0,116.5,113.044,0,4141,0,0,100,3,TRUE
2022-03-31T00:03:05.375+09:00,ACA-1-16-3,8,51,6,3,407,407,(SEPERATOR),6502,14.65,-2,0,116.5,113.044,0,4100,0,0,100,3,TRUE
2022-03-31T00:03:06.175+09:00,ACA-1-16-3,7,10,25,4,407,407,(SEPERATOR),6502,40,13.64,0,116.5,113.044,0,404,0,0,100,3,TRUE
2022-03-31T00:03:06.976+09:00,ACA-1-16-3,16,29,2,1,407,407,(SEPERATOR),6502,27.939,13.64,0,116.5,113.044,0,404,0,0,100,3,TRUE
2022-03-31T00:03:07.775+09:00,ACA-1-16-3,12,29,2,1,407,407,(SEPERATOR),6502,28.005,15.14,0,116.5,113.044,0,404,0,0,100,3,TRUE
2022-03-31T00:03:08.576+09:00,ACA-1-16-3,12,17,51,1,407,407,(SEPERATOR),6502,28.005,15.14,0,116.5,113.044,0,404,0,0,100,3,TRUE
2022-03-31T00:03:09.375+09:00,ACA-1-16-3,8,9,1,1,407,407,(SEPERATOR),6502,27.849,13.32,0,116.5,113.044,0,404,0,0,100,3,TRUE
2022-03-31T00:03:10.176+09:00,ACA-1-16-3,7,9,51,1,407,407,(SEPERATOR),6502,30.132,17.757,0,116.5,113.044,0,404,0,0,100,3,TRUE
2022-03-31T00:03:10.976+09:00,ACA-1-16-3,9,15,58,1,407,407,(SEPERATOR),6502,26.053,15.012,0,116.5,113.044,0,404,0,0,100,3,TRUE
2022-03-31T00:03:11.788+09:00,ACA-1-16-3,6,18,27,34,407,407,(SEPERATOR),6502,70,15.64,0,116.5,113.044,0,0,0,0,100,3,TRUE
2022-03-31T00:03:12.575+09:00,ACA-1-16-3,11,18,27,34,407,407,(SEPERATOR),6502,30.125,12.347,0,116.5,113.044,0,0,0,0,100,3,TRUE
2022-03-31T00:03:13.375+09:00,ACA-1-16-3,11,11,46,2,407,407,(SEPERATOR),6502,30.125,12.347,0,116.5,113.044,0,202,0,0,100,3,TRUE
2022-03-31T00:03:14.205+09:00,ACA-1-16-3,7,11,39,2,407,407,(SEPERATOR),6502,30.125,7.739,0,116.5,113.044,0,202,0,0,100,3,TRUE
